cipher,platform,variant,unknown_bits,keys_tested,seconds,keys_per_sec,found_key
grain128aeadv2,cpu,cpu_optimized_ilp2,6,64,0.000850211,75275.4,0x0000000000000000
grain128aeadv2,cpu,cpu_optimized_ilp2,7,128,0.00163896,78098.2,0x0000000000000000
grain128aeadv2,cpu,cpu_optimized_ilp2,8,256,0.00333496,76762.4,0x0000000000000000
grain128aeadv2,cpu,cpu_optimized_ilp2,9,512,0.00652018,78525.5,0x0000000000000000
grain128aeadv2,cpu,cpu_optimized_ilp2,10,1024,0.0131504,77868.5,0x0000000000000000
grain128aeadv2,cpu,cpu_optimized_ilp2,11,2048,0.02615,78317.5,0x0000000000000000
grain128aeadv2,cpu,cpu_optimized_ilp2,12,4096,0.0524279,78126.3,0x0000000000000000
grain128aeadv2,cpu,cpu_optimized_ilp2,13,8192,0.104622,78301.1,0x0000000000000000
grain128aeadv2,cpu,cpu_optimized_ilp2,14,16384,0.209372,78253.1,0x0000000000000000
grain128aeadv2,cpu,cpu_optimized_ilp2,15,32768,0.418378,78321.5,0x0000000000000000
grain128aeadv2,cpu,cpu_optimized_ilp2,16,65536,0.837275,78273,0x0000000000000000
grain128aeadv2,cpu,cpu_optimized_ilp2,17,131072,1.67403,78297.4,0x0000000000000000
grain128aeadv2,cpu,cpu_optimized_ilp2,18,262144,3.34826,78292.6,0x0000000000000000
grain128aeadv2,cpu,cpu_optimized_ilp2,19,524288,6.69588,78300,0x0000000000000000
grain128aeadv2,cpu,cpu_optimized_ilp2,20,1048576,13.3945,78284.2,0x0000000000000000
grain128aeadv2,cpu,cpu_optimized_ilp2,21,2097152,26.8091,78225.4,0x0000000000000000
grain128aeadv2,cpu,cpu_optimized_ilp2,22,4194304,53.4358,78492.4,0x0000000000000000
grain128aeadv2,cpu,cpu_optimized_ilp2,23,8388608,106.629,78670.6,0x0000000000000000
grain128aeadv2,cpu,cpu_optimized_ilp2,24,16777216,214.192,78327.8,0x0000000000000000
rocca,cpu,cpu_optimized_ilp2,1,2,4.02e-06,497512,0xa55a12343fffffff
rocca,cpu,cpu_optimized_ilp2,2,4,6.27e-06,637959,0xa55a12343fffffff
rocca,cpu,cpu_optimized_ilp2,3,8,1.241e-05,644641,0xa55a12343fffffff
rocca,cpu,cpu_optimized_ilp2,4,16,2.474e-05,646726,0xa55a12343fffffff
rocca,cpu,cpu_optimized_ilp2,5,32,4.946e-05,646987,0xa55a12343fffffff
rocca,cpu,cpu_optimized_ilp2,6,64,9.872e-05,648298,0xa55a12343fffffff
rocca,cpu,cpu_optimized_ilp2,7,128,0.00019745,648265,0xa55a12343fffffff
rocca,cpu,cpu_optimized_ilp2,8,256,0.000398011,643198,0xa55a12343fffffff
rocca,cpu,cpu_optimized_ilp2,9,512,0.000786071,651341,0xa55a12343fffffff
rocca,cpu,cpu_optimized_ilp2,10,1024,0.00158738,645087,0xa55a12343fffffff
rocca,cpu,cpu_optimized_ilp2,11,2048,0.00316689,646691,0xa55a12343fffffff
rocca,cpu,cpu_optimized_ilp2,12,4096,0.0063305,647027,0xa55a12343fffffff
rocca,cpu,cpu_optimized_ilp2,13,8192,0.0126915,645473,0xa55a12343fffffff
rocca,cpu,cpu_optimized_ilp2,14,16384,0.0254605,643507,0xa55a12343fffffff
rocca,cpu,cpu_optimized_ilp2,15,32768,0.0508528,644369,0xa55a12343fffffff
rocca,cpu,cpu_optimized_ilp2,16,65536,0.101432,646109,0xa55a12343fffffff
rocca,cpu,cpu_optimized_ilp2,17,131072,0.203008,645650,0xa55a12343fffffff
rocca,cpu,cpu_optimized_ilp2,18,262144,0.405482,646500,0xa55a12343fffffff
rocca,cpu,cpu_optimized_ilp2,19,524288,0.811298,646234,0xa55a12343fffffff
rocca,cpu,cpu_optimized_ilp2,20,1048576,1.62327,645965,0xa55a12343fffffff
rocca,cpu,cpu_optimized_ilp2,21,2097152,3.25012,645254,0xa55a12343fffffff
rocca,cpu,cpu_optimized_ilp2,22,4194304,6.49206,646067,0xa55a12343fffffff
rocca,cpu,cpu_optimized_ilp2,23,8388608,12.9758,646480,0xa55a12343fffffff
rocca,cpu,cpu_optimized_ilp2,24,16777216,25.9601,646269,0xa55a12343fffffff
rocca_s,cpu,cpu_optimized_ilp2,1,2,4.67e-06,428266,0xa55a12343fffffff
rocca_s,cpu,cpu_optimized_ilp2,2,4,7.85e-06,509554,0xa55a12343fffffff
rocca_s,cpu,cpu_optimized_ilp2,3,8,1.557e-05,513809,0xa55a12343fffffff
rocca_s,cpu,cpu_optimized_ilp2,4,16,3.091e-05,517632,0xa55a12343fffffff
rocca_s,cpu,cpu_optimized_ilp2,5,32,6.17e-05,518639,0xa55a12343fffffff
rocca_s,cpu,cpu_optimized_ilp2,6,64,0.00012332,518975,0xa55a12343fffffff
rocca_s,cpu,cpu_optimized_ilp2,7,128,0.00024679,518660,0xa55a12343fffffff
rocca_s,cpu,cpu_optimized_ilp2,8,256,0.000493271,518984,0xa55a12343fffffff
rocca_s,cpu,cpu_optimized_ilp2,9,512,0.000996691,513700,0xa55a12343fffffff
rocca_s,cpu,cpu_optimized_ilp2,10,1024,0.00199291,513821,0xa55a12343fffffff
rocca_s,cpu,cpu_optimized_ilp2,11,2048,0.00397753,514892,0xa55a12343fffffff
rocca_s,cpu,cpu_optimized_ilp2,12,4096,0.00795372,514979,0xa55a12343fffffff
rocca_s,cpu,cpu_optimized_ilp2,13,8192,0.0158299,517503,0xa55a12343fffffff
rocca_s,cpu,cpu_optimized_ilp2,14,16384,0.0316951,516925,0xa55a12343fffffff
rocca_s,cpu,cpu_optimized_ilp2,15,32768,0.0638843,512928,0xa55a12343fffffff
rocca_s,cpu,cpu_optimized_ilp2,16,65536,0.127706,513179,0xa55a12343fffffff
rocca_s,cpu,cpu_optimized_ilp2,17,131072,0.255252,513501,0xa55a12343fffffff
rocca_s,cpu,cpu_optimized_ilp2,18,262144,0.510672,513332,0xa55a12343fffffff
rocca_s,cpu,cpu_optimized_ilp2,19,524288,1.02016,513929,0xa55a12343fffffff
rocca_s,cpu,cpu_optimized_ilp2,20,1048576,2.03557,515125,0xa55a12343fffffff
rocca_s,cpu,cpu_optimized_ilp2,21,2097152,4.08103,513879,0xa55a12343fffffff
rocca_s,cpu,cpu_optimized_ilp2,22,4194304,8.15354,514415,0xa55a12343fffffff
rocca_s,cpu,cpu_optimized_ilp2,23,8388608,16.3002,514633,0xa55a12343fffffff
rocca_s,cpu,cpu_optimized_ilp2,24,16777216,32.6111,514463,0xa55a12343fffffff
