cipher,platform,variant,unknown_bits,keys_tested,seconds,keys_per_sec,found_key
snow_v,cpu,cpu_optimized_ilp2,10,1024,0.000950527,1.0773e+06,0xa55a12343fffffff
snow_v,cpu,cpu_optimized_ilp2,11,2048,0.00190619,1.07439e+06,0xa55a12343fffffff
snow_v,cpu,cpu_optimized_ilp2,12,4096,0.00381919,1.07248e+06,0xa55a12343fffffff
snow_v,cpu,cpu_optimized_ilp2,13,8192,0.00760386,1.07735e+06,0xa55a12343fffffff
snow_v,cpu,cpu_optimized_ilp2,14,16384,0.0152185,1.07658e+06,0xa55a12343fffffff
snow_v,cpu,cpu_optimized_ilp2,15,32768,0.0304259,1.07698e+06,0xa55a12343fffffff
snow_v,cpu,cpu_optimized_ilp2,16,65536,0.0609173,1.07582e+06,0xa55a12343fffffff
snow_v,cpu,cpu_optimized_ilp2,17,131072,0.121863,1.07557e+06,0xa55a12343fffffff
snow_v,cpu,cpu_optimized_ilp2,18,262144,0.243671,1.07581e+06,0xa55a12343fffffff
snow_v,cpu,cpu_optimized_ilp2,19,524288,0.487601,1.07524e+06,0xa55a12343fffffff
snow_v,cpu,cpu_optimized_ilp2,20,1048576,0.974583,1.07592e+06,0xa55a12343fffffff
snow_v,cpu,cpu_optimized_ilp2,21,2097152,1.94882,1.07611e+06,0xa55a12343fffffff
snow_v,cpu,cpu_optimized_ilp2,22,4194304,3.89803,1.07601e+06,0xa55a12343fffffff
snow_v,cpu,cpu_optimized_ilp2,23,8388608,7.81228,1.07377e+06,0xa55a12343fffffff
snow_v,cpu,cpu_optimized_ilp2,24,16777216,15.5901,1.07614e+06,0xa55a12343fffffff
snow_v,cpu,cpu_optimized_ilp2,25,33554432,31.1838,1.07602e+06,0xa55a12343fffffff
snow_v,cpu,cpu_optimized_ilp2,26,67108864,62.3845,1.07573e+06,0xa55a12343fffffff
snow_v,cpu,cpu_optimized_ilp2,27,134217728,124.777,1.07566e+06,0xa55a12343fffffff
snow_v,cpu,cpu_optimized_ilp2,28,268435456,249.542,1.07571e+06,0xa55a12343fffffff
snow_v,cpu,cpu_optimized_ilp2,29,536870912,500.32,1.07306e+06,0xa55a12343fffffff
snow_v,cpu,cpu_optimized_ilp2,30,1073741824,998.176,1.0757e+06,0xa55a12343fffffff
aes128,cpu,cpu_optimized_aesni_ilp4,1,2,7.3e-07,2.73973e+06,0xa55a12343fffffff
aes128,cpu,cpu_optimized_aesni_ilp4,2,4,2.2e-07,1.81818e+07,0xa55a12343fffffff
